order_quantity,number_of_items,current_stock,reorder_level,shortage_quantity,supplier_lead_time,processing_time,shipping_time,fulfillment_days
26,5,44,56,0,10.2,1.91,3.8,5.93
3,3,0,42,3,6.5,1.28,5.58,15.62
25,5,185,49,0,11.6,1.52,6.08,7.67
50,8,0,63,50,11.8,2.07,2.67,18.38
13,6,146,65,0,16.0,1.42,2.05,3.65
40,5,7,36,33,8.9,1.51,3.47,15.48
9,6,0,57,9,8.1,1.59,1.0,12.23
4,3,49,29,0,6.0,0.98,3.21,4.37
19,3,8,41,11,12.5,1.27,3.56,18.75
3,3,85,71,0,11.9,0.77,3.08,4.01
13,2,159,74,0,22.2,0.81,3.64,4.68
52,9,41,66,11,15.5,2.31,4.05,27.29
3,3,35,38,0,8.9,1.05,3.89,5.17
5,1,57,49,0,11.3,0.86,5.97,7.02
6,5,1,63,5,6.5,1.73,6.62,16.69
16,4,0,49,16,9.5,1.45,3.57,16.1
12,3,2,62,10,12.1,1.4,5.92,23.25
58,3,152,101,0,22.7,1.09,3.43,4.75
39,2,2,38,37,7.5,1.44,3.52,14.6
26,4,217,93,0,19.3,1.13,3.67,4.99
19,10,125,64,0,12.5,1.78,1.08,3.08
23,3,71,77,0,15.4,1.64,6.49,8.4
8,3,59,48,0,11.1,1.13,4.06,5.46
36,3,117,51,0,8.3,1.03,2.59,3.77
6,5,218,80,0,18.8,1.29,1.0,2.5
35,7,105,61,0,9.2,1.55,3.49,5.25
48,5,153,63,0,15.0,1.44,3.12,4.64
20,6,292,62,0,6.7,1.4,3.77,5.25
14,5,41,47,0,7.3,1.32,4.03,5.5
24,1,35,35,0,5.2,1.16,3.5,4.84
1,1,1,51,0,10.6,1.06,3.34,4.64
22,7,72,60,0,12.5,1.6,1.26,3.04
15,7,71,50,0,11.3,1.43,1.4,2.91
16,2,68,46,0,6.0,0.89,1.65,2.76
31,4,17,44,14,7.4,1.5,3.65,14.02
15,7,161,88,0,15.2,1.22,4.16,5.54
6,2,0,44,6,8.9,1.19,5.91,18.33
14,4,44,56,0,11.5,1.9,3.9,6.09
17,3,100,43,0,8.6,1.26,3.09,4.59
18,3,0,85,18,14.5,1.32,2.92,24.43
19,5,46,33,0,8.6,1.45,3.94,5.47
42,5,85,54,0,10.3,1.93,3.68,5.91
6,2,315,78,0,17.0,0.92,3.26,4.43
19,8,117,45,0,11.4,1.42,3.08,4.61
53,5,94,71,0,7.7,1.35,1.28,2.71
3,3,204,54,0,13.5,0.77,1.59,2.68
19,2,5,40,14,6.0,0.9,3.57,12.16
10,2,8,61,2,7.6,1.26,2.85,12.79
12,7,67,36,0,6.2,1.4,5.42,7.01
7,4,62,68,0,14.6,1.39,1.56,3.22
14,2,2,58,12,13.1,1.35,3.76,20.19
86,8,121,64,0,14.0,1.94,3.14,5.21
5,2,0,70,5,12.2,1.41,2.86,18.21
6,2,2,76,4,18.7,1.31,1.51,27.2
5,4,84,32,0,12.1,1.12,1.0,2.28
78,6,49,48,29,8.8,1.54,1.32,13.12
11,8,107,46,0,7.8,1.67,6.27,8.16
16,2,116,60,0,12.0,0.82,5.89,6.78
11,1,166,76,0,18.0,1.04,5.29,6.61
7,2,0,32,7,6.6,1.34,2.18,12.21
13,2,77,62,0,13.8,1.13,3.5,4.68
150,5,413,71,0,10.3,1.92,3.59,5.57
58,6,30,73,28,16.8,1.6,3.9,25.15
8,4,0,45,8,5.7,1.34,1.42,10.71
29,5,107,81,0,22.3,1.33,1.38,2.91
8,3,90,50,0,10.2,1.55,2.05,3.82
3,2,2,27,1,5.4,2.15,3.13,12.8
41,6,142,54,0,6.6,1.38,6.41,7.95
47,6,416,80,0,23.7,1.5,1.0,2.55
42,9,31,68,11,13.8,1.89,3.17,21.43
11,6,5,54,6,9.7,1.36,1.63,14.79
14,9,94,107,0,26.3,1.82,2.14,4.25
32,6,89,35,0,11.9,1.41,3.57,5.09
23,4,8,52,15,16.3,1.51,2.87,24.54
12,8,87,45,0,7.3,1.31,3.82,5.32
4,3,73,41,0,9.6,0.95,3.14,4.37
18,5,48,51,0,11.8,1.55,1.78,3.6
43,2,56,45,0,9.1,1.09,3.63,4.86
6,1,4,82,2,22.8,0.84,2.82,33.23
29,4,13,67,16,18.6,1.06,6.16,27.39
22,7,74,64,0,13.6,1.37,2.94,4.45
32,5,70,22,0,6.6,1.16,2.11,3.55
36,5,125,47,0,10.0,1.67,5.29,7.04
9,3,45,39,0,7.9,1.06,3.43,4.83
4,1,1,64,3,13.8,1.14,1.07,18.01
10,3,79,73,0,9.1,1.45,6.63,8.18
37,6,63,27,0,5.4,1.29,2.8,4.2
10,5,0,65,10,12.8,1.64,7.05,27.31
9,4,0,51,9,8.9,1.75,3.34,21.97
3,3,0,89,3,19.8,1.57,3.25,29.48
80,4,0,40,80,6.9,1.89,3.85,14.93
35,8,139,60,0,8.1,1.5,3.48,5.07
33,2,8,58,25,9.8,1.31,1.12,13.81
39,7,57,69,0,13.1,1.64,3.16,4.96
28,7,48,60,0,17.0,1.86,1.28,3.48
13,4,0,52,13,9.6,1.48,3.19,16.06
14,7,0,53,14,12.0,1.43,6.36,21.47
11,2,0,30,11,5.9,1.2,3.54,12.72
176,10,93,40,83,8.1,2.17,6.21,18.38
27,6,113,49,0,9.2,1.61,1.31,3.06
11,4,3,56,8,9.8,1.36,3.79,16.34
25,7,0,76,25,14.4,1.68,3.19,21.76
7,1,414,107,0,24.4,1.01,5.59,6.87
64,5,158,49,0,8.3,1.47,1.27,3.0
9,3,141,64,0,13.7,1.15,4.14,5.39
26,4,101,76,0,18.5,1.55,5.74,7.37
43,4,0,75,43,18.1,1.75,1.26,24.27
23,4,70,36,0,7.5,1.05,1.6,2.72
18,4,143,72,0,17.6,1.19,1.44,2.75
17,7,3,45,14,6.7,1.43,1.01,11.76
16,1,9,57,7,6.6,1.16,1.0,10.47
10,1,58,55,0,11.3,0.74,3.84,4.85
11,5,70,41,0,9.2,0.98,2.97,4.06
62,6,330,95,0,20.5,1.23,3.9,5.32
15,2,27,17,0,5.3,1.08,3.29,4.45
8,7,194,67,0,11.3,1.41,2.45,4.13
10,5,4,58,6,16.4,1.53,6.29,27.0
44,3,76,43,0,5.2,1.41,3.86,5.56
30,2,7,45,23,9.4,1.45,3.76,15.67
27,8,204,75,0,16.2,1.86,1.29,3.32
13,5,118,76,0,10.9,1.2,3.34,4.67
28,3,129,47,0,10.9,1.11,3.3,4.52
9,7,0,64,9,17.0,1.8,3.18,25.65
13,1,115,63,0,13.3,1.14,6.13,7.32
39,6,58,61,0,8.1,1.76,3.41,5.34
36,3,3,93,33,22.2,1.8,3.29,31.83
7,1,101,53,0,10.2,0.89,3.18,4.38
8,3,69,42,0,6.5,1.06,6.07,7.47
18,4,81,45,0,11.1,1.22,4.07,5.51
78,9,21,56,57,10.6,1.97,1.55,16.06
3,1,92,58,0,13.1,0.74,5.39,6.4
21,4,0,78,21,14.1,1.61,1.49,22.94
5,2,78,47,0,6.0,1.07,1.72,2.85
9,8,145,38,0,9.8,1.64,1.82,3.8
12,5,9,60,3,13.3,1.07,1.73,19.6
11,4,133,60,0,10.9,1.14,3.56,5.02
10,6,172,38,0,8.8,1.41,4.72,6.34
17,3,9,58,8,15.1,1.44,1.0,20.07
10,7,0,63,10,15.0,1.86,6.67,26.0
4,3,74,41,0,5.4,1.11,3.75,4.98
33,7,127,41,0,3.4,1.5,4.53,6.09
32,9,22,61,10,12.0,1.96,2.85,18.47
35,10,248,86,0,13.0,1.61,2.19,4.02
4,2,1,45,3,9.9,1.31,4.24,18.89
22,2,15,65,7,11.6,1.43,3.43,18.13
30,4,152,42,0,10.2,1.06,3.12,4.23
7,1,3,77,4,12.9,1.06,2.46,20.6
17,3,114,62,0,8.9,1.32,3.13,4.58
15,5,9,56,6,9.1,1.65,1.97,16.01
86,4,38,35,48,10.2,1.2,6.67,21.67
93,2,272,69,0,13.0,1.39,1.43,3.09
4,2,3,56,1,13.7,0.61,1.42,18.42
155,4,271,86,0,19.2,1.87,4.29,6.34
7,2,104,27,0,6.8,1.11,1.36,2.71
40,9,69,38,0,4.9,1.7,5.75,7.54
39,2,212,64,0,15.0,1.13,1.0,2.38
7,7,162,48,0,11.2,1.38,4.0,5.61
26,4,0,43,26,5.2,1.54,3.33,12.19
15,1,56,52,0,10.1,0.8,1.85,2.75
27,7,175,72,0,16.9,1.92,5.93,8.09
20,6,62,56,0,8.9,1.44,4.1,5.75
48,5,138,77,0,12.0,1.51,4.12,5.71
18,3,11,49,7,8.2,1.35,3.05,17.33
14,2,31,25,0,7.1,0.98,1.29,2.61
44,9,163,55,0,15.8,1.62,3.76,5.47
28,4,88,48,0,8.5,1.54,4.13,5.83
32,3,66,61,0,9.7,1.2,3.55,4.95
9,1,1,57,8,11.1,1.0,3.6,17.98
6,3,64,51,0,8.1,1.26,6.16,7.57
10,2,136,113,0,29.1,1.08,3.11,4.53
9,4,66,77,0,14.9,1.07,1.3,2.46
33,9,95,46,0,6.3,1.93,1.42,3.51
40,5,59,26,0,5.0,1.26,6.45,7.95
14,7,69,77,0,16.4,2.1,2.31,4.58
60,5,274,43,0,12.1,1.41,3.09,4.56
56,7,21,65,35,12.7,1.96,1.82,19.52
20,4,93,50,0,10.3,1.44,3.6,5.29
8,7,0,52,8,9.6,2.0,3.27,17.15
68,6,164,76,0,16.4,1.87,3.07,5.08
16,8,102,45,0,7.0,1.39,1.6,3.09
18,6,106,92,0,18.0,1.67,5.74,7.56
12,5,48,57,0,11.5,1.72,3.67,5.6
7,4,46,41,0,6.1,1.14,1.05,2.32
4,4,3,51,1,5.6,1.51,1.0,9.69
29,4,277,65,0,8.2,1.32,3.98,9.49
8,8,2,48,6,8.7,1.7,1.59,14.74
258,7,32,33,226,5.7,2.59,3.58,13.68
6,3,3,58,3,13.3,1.16,1.27,21.06
5,5,196,70,0,14.2,1.25,3.84,5.27
26,3,160,62,0,13.9,1.02,3.42,4.72
65,7,70,53,0,15.7,1.51,1.85,3.56
17,1,51,60,0,9.0,0.93,1.3,2.3
28,4,0,68,28,12.5,1.39,5.52,21.07
3,3,0,81,3,15.6,1.11,3.17,23.7
9,4,0,76,9,13.4,1.37,6.19,22.66
6,4,136,60,0,12.0,1.13,1.06,2.26
3,2,1,81,2,18.3,1.18,6.82,28.9
18,3,133,60,0,9.4,1.13,2.89,4.21
2,1,77,38,0,9.4,1.32,1.43,3.04
5,3,115,53,0,11.5,1.47,4.04,5.65
10,5,233,56,0,11.4,1.03,3.63,4.82
8,3,0,65,8,11.3,1.19,5.84,21.0
23,4,29,33,0,5.8,1.57,4.02,5.9
22,10,10,66,12,16.5,1.98,3.08,23.62
37,4,311,56,0,12.5,1.23,5.87,7.24
32,4,197,38,0,4.3,1.29,2.77,4.23
46,4,30,36,16,5.1,1.42,1.9,10.33
16,2,0,64,16,18.3,1.08,3.75,27.7
22,2,0,35,22,8.7,1.4,6.25,18.27
26,10,0,57,26,11.1,2.09,3.56,19.55
19,5,12,45,7,7.2,1.54,1.54,12.97
12,5,3,116,9,30.0,1.24,6.05,42.7
12,5,7,49,5,10.4,1.4,3.64,16.5
8,4,4,56,4,8.8,1.33,3.56,19.32
24,6,134,75,0,16.0,1.12,3.08,4.34
15,4,3,45,12,6.8,1.4,2.48,11.95
9,5,74,78,0,17.0,1.56,6.94,8.69
9,4,214,68,0,10.0,1.14,3.21,4.5
6,1,1,56,5,14.6,1.1,3.42,21.13
40,7,20,55,20,12.1,1.85,2.0,17.53
18,3,145,48,0,9.7,1.2,3.65,5.2
8,6,1,51,7,5.8,1.94,5.36,14.96
34,2,1,53,33,11.4,1.37,2.98,18.92
10,1,88,37,0,7.8,1.16,6.4,7.74
5,5,1,55,4,11.3,1.32,1.77,16.34
41,5,185,70,0,15.3,1.49,3.27,4.87
10,5,124,75,0,13.4,1.14,3.48,4.93
11,5,67,29,0,4.1,1.43,1.52,3.01
17,9,104,43,0,9.4,2.05,3.61,5.8
46,8,5,37,41,8.3,2.39,3.69,17.6
17,2,8,44,9,8.7,1.05,1.33,12.1
6,2,147,83,0,11.7,0.86,1.82,2.78
27,3,104,52,0,8.9,1.24,3.77,5.15
11,7,113,51,0,7.7,1.39,1.89,3.57
90,8,56,40,34,6.4,1.6,3.85,12.89
16,3,2,51,14,9.2,1.32,6.34,20.87
2,2,309,75,0,14.8,0.96,3.3,4.41
23,6,12,74,11,15.2,1.64,3.44,23.35
95,7,444,63,0,12.2,1.45,3.12,4.64
68,3,0,36,68,4.8,1.39,1.59,8.81
85,14,75,54,10,11.7,2.26,5.64,21.18
7,7,75,86,0,19.2,1.58,3.71,5.41
37,5,99,42,0,6.6,1.47,4.04,5.7
9,7,137,70,0,9.0,1.46,1.5,3.1
20,4,145,78,0,14.9,1.42,3.26,4.88
5,5,25,29,0,5.0,1.38,3.72,5.16
9,6,169,37,0,9.1,1.37,3.96,5.45
9,3,2,84,7,21.2,1.01,3.16,28.97
37,7,125,73,0,20.1,1.53,3.55,5.35
34,3,67,80,0,20.2,1.58,6.14,7.82
21,5,13,40,8,9.2,1.4,3.37,15.32
5,5,4,75,1,18.2,1.28,3.73,26.47
12,2,2,55,10,11.9,1.17,2.76,19.24
8,3,1,46,7,7.6,1.17,3.65,14.29
36,3,99,45,0,8.4,1.44,6.81,8.48
47,5,107,52,0,12.9,1.66,1.75,3.55
43,7,30,48,13,4.9,1.73,1.52,10.16
8,1,70,57,0,10.2,1.0,2.95,4.24
1,1,1,51,0,11.3,0.92,3.35,4.76
3,3,217,56,0,14.0,0.73,3.64,4.53
59,4,93,22,0,5.3,1.3,1.54,3.04
11,3,8,37,3,10.2,1.19,1.0,13.91
8,2,1,81,7,15.7,1.05,1.61,20.01
72,5,223,106,0,23.8,1.49,3.11,4.78
51,1,65,38,0,7.6,0.8,3.24,4.15
17,6,8,92,9,18.1,1.52,3.9,28.1
13,3,139,75,0,15.3,1.17,3.39,4.81
15,6,187,84,0,19.5,1.37,1.21,2.64
20,7,161,45,0,5.0,1.77,3.06,5.02
69,11,246,72,0,14.3,1.95,1.18,3.29
24,4,4,79,20,17.9,1.7,3.26,27.16
32,4,119,52,0,10.8,1.3,3.89,5.48
47,6,78,49,0,9.5,1.4,3.49,5.11
6,3,3,40,3,11.4,1.05,4.04,20.04
32,6,195,67,0,17.3,1.55,5.47,7.36
13,9,132,63,0,7.8,2.07,2.08,4.48
2,2,1,36,1,7.5,1.35,3.43,15.25
2,2,61,16,0,4.5,0.52,3.4,4.02
7,7,95,62,0,10.3,1.55,1.39,7.02
27,9,21,42,6,6.1,1.76,4.52,14.05
18,7,91,56,0,10.4,1.7,3.29,5.32
19,5,73,41,0,7.2,1.14,4.43,5.83
95,10,50,57,45,8.6,2.06,1.89,14.3
5,3,3,64,2,9.1,1.63,3.0,15.14
16,6,123,52,0,11.6,1.32,3.07,4.57
22,3,117,65,0,12.0,0.99,1.59,2.79
8,3,87,63,0,9.8,1.14,3.55,4.76
17,4,9,43,8,8.9,1.6,3.32,16.51
4,4,213,62,0,8.5,1.84,3.26,5.34
58,2,0,49,58,5.6,1.6,4.2,12.67
9,3,70,63,0,17.3,0.86,1.57,2.77
102,5,12,60,90,7.6,1.64,3.71,14.84
16,7,210,43,0,10.9,1.79,3.55,5.58
41,9,81,34,0,6.5,1.7,3.52,5.53
16,5,331,72,0,14.2,1.29,6.97,8.39
16,3,5,66,11,11.0,1.42,3.76,20.31
10,4,139,61,0,12.4,1.22,2.68,4.12
18,5,9,34,9,6.4,1.48,6.35,15.42
22,3,135,58,0,12.7,1.25,3.21,4.73
8,6,134,32,0,5.0,1.14,2.06,3.43
15,2,129,55,0,8.2,1.23,3.47,4.78
9,5,185,109,0,29.0,1.06,4.19,5.41
130,8,27,35,103,6.7,1.97,1.2,11.18
15,3,34,40,0,11.0,1.26,5.29,6.74
66,6,28,71,38,17.8,1.53,1.55,23.3
14,5,0,62,14,13.6,1.49,2.16,18.57
21,2,318,71,0,19.5,1.12,3.22,4.53
5,4,77,38,0,11.2,0.9,3.76,5.0
11,3,0,76,11,14.3,1.21,5.7,26.46
20,3,109,62,0,16.3,1.06,1.92,3.23
69,4,52,59,17,16.2,1.69,1.34,26.7
20,8,4,56,16,6.3,1.8,3.62,13.1
57,7,146,53,0,7.6,1.69,3.35,5.33
29,1,8,80,21,15.4,1.5,1.16,23.95
71,7,15,88,56,19.6,1.75,1.0,25.16
16,3,10,57,6,7.4,1.54,5.42,16.61
141,7,217,54,0,7.8,2.04,3.37,5.62
11,3,8,60,3,13.5,1.41,3.7,21.11
8,2,3,38,5,8.9,1.26,4.33,16.01
6,2,243,58,0,15.9,0.93,5.77,6.92
134,8,220,63,0,14.0,1.75,5.71,7.67
34,7,24,63,10,16.8,1.77,2.9,23.7
12,5,55,42,0,9.5,1.07,6.39,7.69
51,3,92,46,0,8.7,1.35,3.76,5.43
31,3,126,59,0,7.8,1.33,3.7,5.26
96,7,0,67,96,19.4,1.9,3.66,28.56
4,4,2,41,2,6.4,1.23,5.83,15.46
13,6,0,27,13,6.1,1.36,2.11,12.08
11,4,122,51,0,11.3,1.32,3.15,4.6
3,3,112,57,0,8.7,1.07,1.29,2.46
43,4,53,64,0,16.3,1.64,1.04,2.78
13,2,4,37,9,6.0,0.95,1.44,10.43
32,6,98,53,0,9.9,1.66,3.15,5.01
138,9,175,44,0,5.2,2.43,3.22,5.8
12,6,5,44,7,9.2,1.89,1.0,14.0
11,6,118,68,0,11.2,1.05,5.57,6.88
18,9,89,49,0,10.5,1.8,5.28,7.16
40,8,147,57,0,10.2,1.82,3.66,5.65
10,3,0,63,10,14.1,1.23,3.11,21.69
9,2,68,50,0,7.2,0.94,4.23,5.28
43,2,11,80,32,12.5,1.27,3.93,19.21
23,9,72,49,0,10.0,1.41,3.53,5.27
3,3,1,50,2,9.3,1.02,3.76,15.55
5,4,264,58,0,13.1,1.12,1.89,3.26
64,5,133,51,0,11.6,1.56,3.28,4.94
24,6,7,54,17,12.8,1.73,1.41,20.87
8,2,3,94,5,23.2,1.29,3.99,30.28
14,3,81,44,0,10.0,1.11,2.01,3.31
17,4,37,32,0,6.2,1.54,5.65,7.42
32,4,49,15,0,7.3,1.36,4.53,5.96
5,5,0,96,5,19.3,1.47,2.89,30.84
8,6,0,66,8,9.2,1.39,2.47,15.05
21,3,64,71,0,14.0,1.53,4.28,6.14
15,4,40,45,0,10.4,1.43,6.33,7.94
28,4,37,29,0,6.8,1.49,3.58,5.26
5,1,1,41,4,11.5,1.0,3.86,18.38
23,4,12,52,11,8.0,1.39,3.19,13.85
44,5,0,60,44,8.4,1.65,5.22,18.14
25,8,126,55,0,10.5,1.48,1.3,2.87
19,4,103,46,0,5.5,1.37,3.19,4.88
15,5,0,69,15,13.9,1.5,1.06,18.15
8,3,2,40,6,8.8,1.51,5.73,17.33
15,3,117,77,0,14.7,1.44,3.24,4.89
51,8,87,76,0,14.5,1.36,5.79,7.35
15,5,76,41,0,9.8,1.46,1.67,3.28
7,4,171,64,0,11.2,1.12,1.75,2.98
11,5,0,59,11,12.6,1.7,3.63,19.84
20,8,196,47,0,9.1,1.53,1.0,5.58
12,10,84,40,0,5.1,1.77,1.04,2.98
25,7,119,60,0,11.5,1.13,1.05,2.31
26,4,65,81,0,16.2,1.94,2.04,4.29
37,3,116,37,0,7.9,1.37,1.12,2.75
59,2,132,74,0,15.1,0.98,2.65,3.7
40,7,18,29,22,6.5,1.7,3.81,13.35
7,2,90,49,0,9.5,1.14,1.54,2.78
7,3,3,51,4,10.1,1.52,4.63,21.04
15,4,0,64,15,10.6,1.39,2.88,19.89
11,7,103,44,0,7.4,1.46,3.4,4.94
6,5,81,38,0,6.5,1.6,3.03,4.96
11,4,6,65,5,9.7,1.2,5.53,19.63
11,2,0,58,11,13.3,1.07,3.13,20.67
9,4,153,40,0,7.8,1.28,5.51,6.99
12,5,46,33,0,10.0,1.83,1.58,3.63
47,9,153,92,0,23.2,1.7,1.53,3.35
20,2,0,48,20,11.8,1.13,5.99,21.65
152,4,40,49,112,9.7,2.21,4.07,18.39
19,5,116,56,0,10.4,1.11,3.75,5.13
13,6,0,77,13,21.1,2.18,3.88,29.26
17,2,56,55,0,13.4,1.05,6.07,7.34
21,3,4,30,17,8.0,1.16,1.64,15.05
24,7,11,60,13,14.0,1.87,1.92,20.14
107,7,128,33,0,7.0,1.87,1.0,3.09
8,3,64,77,0,11.0,1.28,3.21,4.79
36,8,197,91,0,17.4,1.36,3.53,5.19
20,5,71,69,0,11.1,1.41,3.52,5.04
4,1,51,29,0,6.8,0.97,1.0,2.27
33,4,123,52,0,10.7,1.17,1.84,3.21
51,7,8,64,43,17.4,1.58,2.15,23.16
8,4,3,63,5,7.8,1.36,6.61,18.36
16,6,7,73,9,13.9,1.5,3.19,22.58
3,2,226,66,0,17.8,0.69,1.88,2.64
5,3,4,64,1,12.5,1.28,3.32,19.89
42,9,125,40,0,10.8,1.89,3.53,5.47
11,4,63,44,0,8.0,1.12,6.5,7.77
6,3,77,45,0,8.4,1.0,2.1,3.3
20,1,139,58,0,9.6,1.01,1.3,2.55
10,6,129,75,0,14.0,1.55,1.27,3.02
11,2,1,103,10,25.8,1.13,6.67,39.0
32,1,8,43,24,7.8,1.53,5.95,17.06
6,3,55,30,0,13.2,1.06,1.0,2.33
7,7,401,87,0,16.0,1.85,3.7,5.79
19,5,132,48,0,10.8,1.13,3.14,4.56
39,5,68,55,0,10.6,1.04,1.37,2.5
50,8,26,61,24,5.9,1.83,1.77,11.54
9,2,1,45,8,11.5,0.97,1.0,14.84
38,1,148,53,0,10.4,1.38,3.84,5.34
8,5,121,55,0,9.3,0.96,5.32,6.46
85,12,40,70,45,12.2,2.28,1.17,17.44
6,3,56,43,0,7.2,1.4,1.64,3.19
54,6,220,56,0,7.7,1.66,2.95,4.76
9,4,4,53,5,11.6,1.51,2.95,17.89
101,8,260,87,0,19.3,1.57,1.65,3.36
28,3,121,56,0,9.9,1.2,1.74,3.03
7,1,3,54,4,10.8,1.06,1.42,15.24
10,1,102,57,0,10.6,0.7,3.78,4.63
33,5,72,34,0,7.1,1.29,7.81,9.39
42,12,4,47,38,9.5,2.2,2.83,16.67
15,2,57,43,0,11.3,0.78,4.99,6.04
17,4,58,51,0,11.2,1.14,6.51,7.79
33,8,130,72,0,12.6,1.31,2.97,4.53
19,5,119,47,0,7.0,1.41,6.17,7.92
5,4,196,50,0,8.3,1.39,1.77,3.23
8,6,4,22,4,5.5,1.54,3.48,12.42
20,7,132,81,0,18.0,1.45,6.13,7.87
49,3,79,48,0,9.0,1.12,4.27,5.46
70,7,188,63,0,11.8,1.81,3.22,5.35
33,5,168,67,0,10.5,1.07,4.07,5.34
21,2,62,30,0,4.5,1.06,1.0,2.26
32,4,0,38,32,6.5,1.55,3.66,16.88
9,4,136,62,0,10.4,1.13,3.72,5.06
14,4,3,56,11,13.2,1.39,1.47,19.9
8,4,125,62,0,12.7,1.28,3.94,5.5
5,3,44,20,0,6.2,1.21,3.52,5.06
22,2,103,40,0,7.1,0.79,6.15,7.27
19,1,0,72,19,12.3,1.37,3.18,19.46
31,7,166,64,0,12.7,1.71,5.55,7.49
27,5,0,49,27,6.1,1.49,1.04,11.49
20,4,0,69,20,12.3,1.63,1.22,18.64
27,4,112,66,0,10.3,1.38,2.92,4.51
16,4,83,47,0,9.6,1.17,2.34,3.77
24,3,1,92,23,19.6,1.2,3.36,25.75
9,3,151,74,0,9.9,1.03,3.5,4.81
23,1,88,47,0,8.5,0.84,5.48,6.54
30,5,0,53,30,14.4,1.62,2.42,22.8
9,1,51,59,0,14.1,0.97,5.89,6.96
17,2,0,81,17,17.6,1.49,3.23,24.65
9,1,62,47,0,13.7,0.91,5.78,7.04
10,1,119,56,0,13.5,1.04,3.41,4.74
6,4,2,51,4,10.7,1.13,3.36,17.79
51,4,12,100,39,24.7,1.77,2.89,35.23
43,9,10,61,33,7.2,1.86,6.39,18.18
27,2,175,68,0,12.8,0.96,1.0,2.16
97,4,100,31,0,7.0,1.61,3.86,5.66
14,5,113,93,0,10.7,1.1,1.0,2.3
252,13,232,53,20,10.5,2.76,3.58,18.18
13,1,61,37,0,10.6,0.9,3.04,4.11
21,3,59,27,0,5.4,0.95,1.17,2.28
11,6,5,38,6,8.9,1.95,1.72,16.53
23,6,82,92,0,26.8,1.92,2.03,4.12
35,6,48,61,0,11.1,1.38,2.32,3.8
15,2,4,44,11,15.7,1.28,1.67,21.05
81,11,22,69,59,12.2,2.43,1.5,19.03
20,3,156,103,0,23.4,1.12,3.07,4.33
21,8,113,55,0,12.3,1.54,2.69,4.31
7,4,5,65,2,11.1,1.4,1.78,16.16
24,5,15,30,9,6.4,1.6,1.39,11.22
15,4,46,32,0,6.5,1.47,3.5,5.14
10,4,60,52,0,8.4,0.93,1.32,2.38
8,5,3,49,5,9.8,1.56,1.18,15.35
182,6,181,35,1,6.7,2.16,1.8,12.09
13,3,92,54,0,11.1,1.12,2.27,3.65
4,2,3,68,1,10.9,1.13,2.96,16.31
9,6,2,99,7,20.7,1.47,1.0,26.6
16,2,8,95,8,22.0,1.25,3.39,29.02
27,7,8,63,19,14.4,1.62,5.68,24.37
27,1,120,72,0,14.6,1.25,2.03,3.37
30,3,182,65,0,16.8,1.03,3.73,4.99
9,3,115,71,0,12.3,1.38,4.35,5.99
22,8,2,85,20,17.2,1.57,1.99,23.53
7,1,3,59,4,6.2,1.33,3.55,14.29
9,2,90,61,0,15.2,1.25,3.57,4.92
7,6,105,33,0,6.9,1.47,6.18,7.77
6,2,105,49,0,7.2,0.77,5.59,6.69
43,3,349,71,0,16.7,1.13,1.7,3.13
31,1,14,56,17,8.1,1.4,6.62,17.69
40,5,151,57,0,7.3,1.8,1.22,3.26
17,3,0,78,17,12.7,1.38,3.39,19.82
33,4,100,46,0,7.8,1.46,3.8,5.43
3,2,89,52,0,7.3,1.29,2.17,3.66
36,5,66,34,0,6.0,1.74,3.17,5.19
19,3,64,50,0,8.8,1.16,3.61,5.03
29,2,0,65,29,14.3,1.2,1.49,20.09
23,2,6,68,17,15.2,0.96,3.38,21.03
7,6,155,69,0,9.6,1.22,5.16,6.49
4,2,128,72,0,20.5,0.68,1.17,2.09
9,3,139,62,0,13.0,1.01,1.0,2.14
27,3,89,74,0,16.8,1.35,3.44,4.9
31,10,141,53,0,8.4,1.99,1.3,3.41
5,1,43,39,0,9.3,1.03,1.0,2.23
7,5,80,49,0,9.9,1.11,3.38,4.77
9,5,0,44,9,9.3,1.45,4.34,16.93
12,2,4,15,8,4.6,1.25,3.2,10.34
5,4,3,67,2,10.9,1.09,1.33,16.26
5,5,4,45,1,12.3,1.37,3.4,19.14
8,2,61,42,0,11.9,0.89,3.17,4.4
18,4,79,98,0,21.5,1.94,2.79,5.0
6,4,116,88,0,22.3,1.24,4.31,5.89
15,3,70,34,0,5.4,0.86,2.68,3.77
43,7,94,77,0,18.7,1.71,2.73,9.38
5,5,132,98,0,21.0,1.4,1.84,3.35
14,6,2,30,12,4.9,1.47,1.0,9.22
41,11,2,71,39,14.1,2.26,1.85,19.41
11,3,57,44,0,11.0,1.13,3.89,5.12
10,2,1,89,9,20.5,1.38,3.14,27.42
47,9,119,93,0,19.9,2.18,3.52,6.0
12,7,300,130,0,30.0,1.33,1.48,2.91
44,6,100,50,0,14.3,1.54,5.64,7.4
24,3,0,59,24,13.2,1.24,3.22,21.49
12,4,126,61,0,7.7,1.29,1.43,2.78
25,6,135,57,0,8.7,1.36,3.29,4.83
22,4,243,61,0,13.5,0.9,1.76,2.85
41,6,47,48,0,8.6,1.89,5.93,7.91
10,5,0,58,10,11.0,1.52,3.7,20.29
17,7,31,34,0,5.6,1.53,3.33,5.05
16,7,125,62,0,11.3,1.72,3.79,5.64
31,1,98,41,0,5.1,0.92,1.9,2.9
